5;50;3;1;27.07.2017 7:42:32;28.07.2017 8:16:32;8672,6;0;0;8672,6;8672,6;0;0;0;0;;0
5;22;5;0;27.07.2017 7:42:32;28.07.2017 8:16:32;722,35;;;699,8;;;;;0;0;0
5;22;5;1;27.07.2017 7:42:32;28.07.2017 8:16:32;14447;0;478,5;13996;13968,5;27,5;0;0;0;;0
6;95;2;0;28.07.2017 8:17:47;29.07.2017 7:53:53;1946;;;1882;;;;;0;0;0
6;95;2;1;28.07.2017 8:17:47;29.07.2017 7:53:53;8839,8;0;285,42;8566,4;8554,38;12,0200000000004;0;0;0;;0
6;92;4;0;28.07.2017 8:17:47;29.07.2017 7:53:53;822;;;777;;;;;0;0;0
6;92;4;1;28.07.2017 8:17:47;29.07.2017 7:53:53;8436,8;0;631,23;7787,4;7805,57;-18,1700000000001;0;0;0;;0
6;60;1;0;28.07.2017 8:17:47;29.07.2017 7:53:53;1309;;;1293;;;;;0;0;0
6;60;1;1;28.07.2017 8:17:47;29.07.2017 7:53:53;8918,9;0;125,87;8747,3;8793,03;-45,7300000000014;0;0;0;;0
6;50;3;0;28.07.2017 8:17:47;29.07.2017 7:53:53;1868;;;1868;;;;;0;0;0
6;50;3;1;28.07.2017 8:17:47;29.07.2017 7:53:53;8672,6;0;0;8672,6;8672,6;0;0;0;0;;0
6;22;5;0;28.07.2017 8:17:47;29.07.2017 7:53:53;699,8;;;656,25;;;;;0;0;0
6;22;5;1;28.07.2017 8:17:47;29.07.2017 7:53:53;13996;0;910,69;13125;13085,31;39,6900000000005;0;0;0;;0
7;95;2;0;29.07.2017 7:54:21;30.07.2017 7:45:20;1882;;;1828;;;;;0;0;0
7;95;2;1;29.07.2017 7:54:21;30.07.2017 7:45:20;8566,4;0;250,94;8325,8;8315,46;10,3400000000001;0;0;0;;0
7;92;4;0;29.07.2017 7:54:21;30.07.2017 7:45:20;777;;;736;;;;;0;0;0
7;92;4;1;29.07.2017 7:54:21;30.07.2017 7:45:20;7787,4;0;560,13;7240,8;7227,27;13,5299999999997;0;0;0;;0
7;60;1;0;29.07.2017 7:54:21;30.07.2017 7:45:20;1293;;;1284;;;;;0;0;0
7;60;1;1;29.07.2017 7:54:21;30.07.2017 7:45:20;8747,3;0;82,18;8653,4;8665,12;-11,7200000000012;0;0;0;;0
7;50;3;0;29.07.2017 7:54:21;30.07.2017 7:45:20;1868;;;1868;;;;;0;0;0
7;50;3;1;29.07.2017 7:54:21;30.07.2017 7:45:20;8672,6;0;0;8672,6;8672,6;0;0;0;0;;0
7;22;5;0;29.07.2017 7:54:21;30.07.2017 7:45:20;656,25;;;631,05;;;;;0;0;0
7;22;5;1;29.07.2017 7:54:21;30.07.2017 7:45:20;13125;0;481,2;12621;12643,8;-22,7999999999993;0;0;0;;0
8;95;2;0;30.07.2017 7:45:59;31.07.2017 7:52:03;1828;;;1804;;;;;0;0;0
8;95;2;1;30.07.2017 7:45:59;31.07.2017 7:52:03;8325,8;0;116,43;8215,8;8209,37;6,42999999999847;0;0;0;;0
8;92;4;0;30.07.2017 7:45:59;31.07.2017 7:52:03;736;;;707;;;;;0;0;0
8;92;4;1;30.07.2017 7:45:59;31.07.2017 7:52:03;7240,8;0;390,57;6845,5;6850,23;-4,72999999999956;0;0;0;;0
8;60;1;0;30.07.2017 7:45:59;31.07.2017 7:52:03;1284;;;1265;;;;;0;0;0
8;60;1;1;30.07.2017 7:45:59;31.07.2017 7:52:03;8653,4;0;156,97;8500;8496,43;3,56999999999971;0;0;0;;0
8;50;3;0;30.07.2017 7:45:59;31.07.2017 7:52:03;1868;;;1868;;;;;0;0;0
8;50;3;1;30.07.2017 7:45:59;31.07.2017 7:52:03;8672,6;0;0;8672,6;8672,6;0;0;0;0;;0
8;22;5;0;30.07.2017 7:45:59;31.07.2017 7:52:03;631,05;;;597,5;;;;;0;0;0
8;22;5;1;30.07.2017 7:45:59;31.07.2017 7:52:03;12621;0;631,67;11950;11989,33;-39,3299999999999;0;0;0;;0
9;95;2;0;31.07.2017 7:52:47;01.08.2017 7:46:24;1804;;;1747;;;;;0;0;0
9;95;2;1;31.07.2017 7:52:47;01.08.2017 7:46:24;8215,8;0;278,04;7947,6;7937,76;9,84000000000015;0;0;0;;0
9;92;4;0;31.07.2017 7:52:47;01.08.2017 7:46:24;707;;;668;;;;;0;0;0
9;92;4;1;31.07.2017 7:52:47;01.08.2017 7:46:24;6845,5;0;520,42;6303,8;6325,08;-21,2799999999997;0;0;0;;0
9;60;1;0;31.07.2017 7:52:47;01.08.2017 7:46:24;1265;;;1263;;;;;0;0;0
9;60;1;1;31.07.2017 7:52:47;01.08.2017 7:46:24;8500;0;14,12;8484;8485,88;-1,8799999999992;0;0;0;;0
9;50;3;0;31.07.2017 7:52:47;01.08.2017 7:46:24;1868;;;1866;;;;;0;0;0
9;50;3;1;31.07.2017 7:52:47;01.08.2017 7:46:24;8672,6;0;11,51;8664,2;8661,09;3,11000000000058;0;0;0;;0
9;22;5;0;31.07.2017 7:52:47;01.08.2017 7:46:24;597,5;;;540,55;;;;;0;0;0
9;22;5;1;31.07.2017 7:52:47;01.08.2017 7:46:24;11950;0;1084,28;10811;10865,72;-54,7199999999993;0;0;0;;0
10;95;2;0;01.08.2017 7:51:38;02.08.2017 7:49:28;1747;;;1695;;;;;0;0;0
10;95;2;1;01.08.2017 7:51:38;02.08.2017 7:49:28;7947,6;0;260,51;7698;7687,09;10,9099999999999;0;0;0;;0
10;92;4;0;01.08.2017 7:51:38;02.08.2017 7:49:28;668;;;615;;;;;0;0;0
10;92;4;1;01.08.2017 7:51:38;02.08.2017 7:49:28;6303,8;0;692,62;5563;5611,18;-48,1800000000003;0;0;0;;0
10;60;1;0;01.08.2017 7:51:38;02.08.2017 7:49:28;1263;;;1256;;;;;0;0;0
10;60;1;1;01.08.2017 7:51:38;02.08.2017 7:49:28;8484;0;60,56;8427,6;8423,44;4,15999999999985;0;0;0;;0
10;50;3;0;01.08.2017 7:51:38;02.08.2017 7:49:28;1866;;;1864;;;;;0;0;0
10;50;3;1;01.08.2017 7:51:38;02.08.2017 7:49:28;8664,2;0;10,09;8655,8;8654,11;1,68999999999869;0;0;0;;0
10;22;5;0;01.08.2017 7:51:38;02.08.2017 7:49:28;540,55;;;492,62;;;;;0;0;0
10;22;5;1;01.08.2017 7:51:38;02.08.2017 7:49:28;10811;0;958,62;9852,38;9852,38;0;0;0;0;;0
11;95;2;0;02.08.2017 7:52:28;03.08.2017 8:05:05;1695;;;1675;;;;;0;0;0
11;95;2;1;02.08.2017 7:52:28;03.08.2017 8:05:05;7698;0;102,27;7600;7595,73;4,27000000000044;0;0;0;;0
11;92;4;0;02.08.2017 7:52:28;03.08.2017 8:05:05;615;;;1675;;;;;0;0;0
11;92;4;1;02.08.2017 7:52:28;03.08.2017 8:05:05;5563;0;385,7;20498;5177,3;15320,7;0;0;0;;0
11;60;1;0;02.08.2017 7:52:28;03.08.2017 8:05:05;1256;;;1248;;;;;0;0;0
11;60;1;1;02.08.2017 7:52:28;03.08.2017 8:05:05;8427,6;0;72,03;8363,2;8355,57;7,63000000000102;0;0;0;;0
11;50;3;0;02.08.2017 7:52:28;03.08.2017 8:05:05;1864;;;1862;;;;;0;0;0
11;50;3;1;02.08.2017 7:52:28;03.08.2017 8:05:05;8655,8;0;8,57;8647,4;8647,23;0,170000000000073;0;0;0;;0
11;22;5;0;02.08.2017 7:52:28;03.08.2017 8:05:05;492,619;;;436,4;;;;;0;0;0
11;22;5;1;02.08.2017 7:52:28;03.08.2017 8:05:05;9852,38;0;1140,41;8728;8711,97;16,0300000000007;0;0;0;;0
12;95;2;0;03.08.2017 8:05:35;04.08.2017 7:58:11;1675;;;1619;;;;;0;0;0
12;95;2;1;03.08.2017 8:05:35;04.08.2017 7:58:11;7600;0;287,72;7318,2;7312,28;5,92000000000007;0;0;0;;0
12;92;4;0;03.08.2017 8:05:35;04.08.2017 7:58:11;1675;;;525;;;;;0;0;0
12;92;4;1;03.08.2017 8:05:35;04.08.2017 7:58:11;20498;0;730,26;4426;19767,74;-15341,74;0;0;0;;0
12;60;1;0;03.08.2017 8:05:35;04.08.2017 7:58:11;1248;;;1240;;;;;0;0;0
12;60;1;1;03.08.2017 8:05:35;04.08.2017 7:58:11;8363,2;0;68,48;8300;8294,72;5,28000000000065;0;0;0;;0
12;50;3;0;03.08.2017 8:05:35;04.08.2017 7:58:11;1862;;;1857;;;;;0;0;0
12;50;3;1;03.08.2017 8:05:35;04.08.2017 7:58:11;8647,4;0;23,77;8625,8;8623,63;2,17000000000007;0;0;0;;0
12;22;5;0;03.08.2017 8:05:35;04.08.2017 7:58:11;436,4;;;371,62;;;;;0;0;0
12;22;5;1;03.08.2017 8:05:35;04.08.2017 7:58:11;8728;0;1295,69;7432,31;7432,31;0;0;0;0;;0
13;95;2;0;04.08.2017 7:58:38;05.08.2017 8:00:52;1619;;;1565;;;;;0;0;0
13;95;2;1;04.08.2017 7:58:38;05.08.2017 8:00:52;7318,2;0;283,86;7045;7034,34;10,6599999999999;0;0;0;;0
13;92;4;0;04.08.2017 7:58:38;05.08.2017 8:00:52;525;;;466;;;;;0;0;0
13;92;4;1;04.08.2017 7:58:38;05.08.2017 8:00:52;4426;0;695,18;3704,8;3730,82;-26,02;0;0;0;;0
13;60;1;0;04.08.2017 7:58:38;05.08.2017 8:00:52;1240;;;1230;;;;;0;0;0
13;60;1;1;04.08.2017 7:58:38;05.08.2017 8:00:52;8300;0;83,87;8219;8216,13;2,8700000000008;0;0;0;;0
13;50;3;0;04.08.2017 7:58:38;05.08.2017 8:00:52;1857;;;1856;;;;;0;0;0
13;50;3;1;04.08.2017 7:58:38;05.08.2017 8:00:52;8625,8;0;5,71;8621,4;8620,09;1,30999999999949;0;0;0;;0
13;22;5;0;04.08.2017 7:58:38;05.08.2017 8:00:52;371,6155;;;317,55;;;;;0;0;0
13;22;5;1;04.08.2017 7:58:38;05.08.2017 8:00:52;7432,31;0;1105,68;6351;6326,63;24,3699999999999;0;0;0;;0
14;95;2;0;05.08.2017 8:01:19;06.08.2017 7:56:18;1565;;;1514;;;;;0;0;0
14;95;2;1;05.08.2017 8:01:19;06.08.2017 7:56:18;7045;0;269,36;6782,8;6775,64;7,15999999999985;0;0;0;;0
14;92;4;0;05.08.2017 8:01:19;06.08.2017 7:56:18;466;;;382;;;;;0;0;0
14;92;4;1;05.08.2017 8:01:19;06.08.2017 7:56:18;3704,8;0;978,98;2802;2725,82;76,1799999999998;0;0;0;;0
14;60;1;0;05.08.2017 8:01:19;06.08.2017 7:56:18;1230;;;1221;;;;;0;0;0
14;60;1;1;05.08.2017 8:01:19;06.08.2017 7:56:18;8219;0;74,12;8144,3;8144,88;-0,579999999999927;0;0;0;;0
14;50;3;0;05.08.2017 8:01:19;06.08.2017 7:56:18;1856;;;1831;;;;;0;0;0
14;50;3;1;05.08.2017 8:01:19;06.08.2017 7:56:18;8621,4;0;116,42;8512,4;8504,98;7,42000000000007;0;0;0;;0
14;22;5;0;05.08.2017 8:01:19;06.08.2017 7:56:18;317,55;;;;;;;;0;0;0
14;22;5;1;05.08.2017 8:01:19;06.08.2017 7:56:18;6351;0;796,4;5573;5554,6;18,3999999999996;0;0;0;;0
15;95;2;0;06.08.2017 7:56:40;06.08.2017 8:03:06;1514;;;1514;;;;;0;0;0
15;95;2;1;06.08.2017 7:56:40;06.08.2017 8:03:06;6782,8;0;0;6782,8;6782,8;0;0;0;0;;0
15;92;4;0;06.08.2017 7:56:40;06.08.2017 8:03:06;382;;;382;;;;;0;0;0
15;92;4;1;06.08.2017 7:56:40;06.08.2017 8:03:06;2802;0;0;2802;2802;0;0;0;0;;0
15;60;1;0;06.08.2017 7:56:40;06.08.2017 8:03:06;1221;;;1221;;;;;0;0;0
15;60;1;1;06.08.2017 7:56:40;06.08.2017 8:03:06;8144,3;0;0;8144,3;8144,3;0;0;0;0;;0
15;50;3;0;06.08.2017 7:56:40;06.08.2017 8:03:06;1831;;;1831;;;;;0;0;0
15;50;3;1;06.08.2017 7:56:40;06.08.2017 8:03:06;8512,4;0;0;8512,4;8512,4;0;0;0;0;;0
15;22;5;0;06.08.2017 7:56:40;06.08.2017 8:03:06;278,65;;;278,65;;;;;0;0;0
15;22;5;1;06.08.2017 7:56:40;06.08.2017 8:03:06;5573;0;0;5573;5573;0;0;0;0;;0
16;95;2;0;06.08.2017 8:03:43;07.08.2017 8:03:04;1514;;;1480;;;;;0;0;0
16;95;2;1;06.08.2017 8:03:43;07.08.2017 8:03:04;6782,8;0;187,55;6604;6595,25;8,75;0;0;0;;0
16;92;4;0;06.08.2017 8:03:43;07.08.2017 8:03:04;382;;;322;;;;;0;0;0
16;92;4;1;06.08.2017 8:03:43;07.08.2017 8:03:04;2802;0;622,13;2207,4;2179,87;27,5300000000002;0;0;0;;0
16;60;1;0;06.08.2017 8:03:43;07.08.2017 8:03:04;1221;;;1210;;;;;0;0;0
16;60;1;1;06.08.2017 8:03:43;07.08.2017 8:03:04;8144,3;0;87,91;8057;8056,39;0,609999999999673;0;0;0;;0
16;50;3;0;06.08.2017 8:03:43;07.08.2017 8:03:04;1831;;;1828;;;;;0;0;0
16;50;3;1;06.08.2017 8:03:43;07.08.2017 8:03:04;8512,4;0;14,83;8499,2;8497,57;1,63000000000102;0;0;0;;0
16;22;5;0;06.08.2017 8:03:43;07.08.2017 8:03:04;278,65;;;230;;;;;0;0;0
16;22;5;1;06.08.2017 8:03:43;07.08.2017 8:03:04;5573;0;957,88;4600;4615,12;-15,1199999999999;0;0;0;;0
17;95;2;0;07.08.2017 8:03:25;08.08.2017 7:55:20;1480;;;1445;;;;;0;0;0
17;95;2;1;07.08.2017 8:03:25;08.08.2017 7:55:20;6604;0;189,35;6420,5;6414,65;5,85000000000036;0;0;0;;0
17;92;4;0;07.08.2017 8:03:25;08.08.2017 7:55:20;322;;;236;;;;;0;0;0
17;92;4;1;07.08.2017 8:03:25;08.08.2017 7:55:20;2207,4;0;791,16;1440,6;1416,24;24,3599999999999;0;0;0;;0
17;60;1;0;07.08.2017 8:03:25;08.08.2017 7:55:20;1210;;;1205;;;;;0;0;0
17;60;1;1;07.08.2017 8:03:25;08.08.2017 7:55:20;8057;0;42,36;8017,5;8014,64;2,85999999999967;0;0;0;;0
17;50;3;0;07.08.2017 8:03:25;08.08.2017 7:55:20;1828;;;1817;;;;;0;0;0
17;50;3;1;07.08.2017 8:03:25;08.08.2017 7:55:20;8499,2;0;54,52;8450,5;8444,68;5,81999999999971;0;0;0;;0
17;22;5;0;07.08.2017 8:03:25;08.08.2017 7:55:20;230;;;168,2;;;;;0;0;0
17;22;5;1;07.08.2017 8:03:25;08.08.2017 7:55:20;4600;0;1242,33;3364;3357,67;6,32999999999993;0;0;0;;0
18;95;2;0;08.08.2017 7:56:07;09.08.2017 7:50:29;1445;;;1414;;;;;0;0;0
18;95;2;1;08.08.2017 7:56:07;09.08.2017 7:50:29;6420,5;0;175,9;6258;6244,6;13,3999999999996;0;0;0;;0
18;92;4;0;08.08.2017 7:56:07;09.08.2017 7:50:29;236;;;1486;;;;;0;0;0
18;92;4;1;08.08.2017 7:56:07;09.08.2017 7:50:29;1440,6;18556;904,42;17887,2;19092,18;-1204,98;0;0;0;;0
18;60;1;0;08.08.2017 7:56:07;09.08.2017 7:50:29;1205;;;1204;;;;;0;0;0
18;60;1;1;08.08.2017 7:56:07;09.08.2017 7:50:29;8017,5;0;15,53;8009,6;8001,97;7,63000000000011;0;0;0;;0
18;50;3;0;08.08.2017 7:56:07;09.08.2017 7:50:29;1817;;;1817;;;;;0;0;0
18;50;3;1;08.08.2017 7:56:07;09.08.2017 7:50:29;8450,5;0;0;8450,5;8450,5;0;0;0;0;;0
18;22;5;0;08.08.2017 7:56:07;09.08.2017 7:50:29;168,2;;;783,6;;;;;0;0;0
18;22;5;1;08.08.2017 7:56:07;09.08.2017 7:50:29;3364;13641;1236,29;15672;15768,71;-96,7099999999991;0;0;0;;0
19;95;2;0;09.08.2017 7:50:46;10.08.2017 7:51:57;1414;;;1351;;;;;0;0;0
19;95;2;1;09.08.2017 7:50:46;10.08.2017 7:51:57;6258;0;343,91;5923,6;5914,09;9,51000000000022;0;0;0;;0
19;92;4;0;09.08.2017 7:50:46;10.08.2017 7:51:57;1486;;;1430;;;;;0;0;0
19;92;4;1;09.08.2017 7:50:46;10.08.2017 7:51:57;17887,2;0;786,05;17119;17101,15;17,8499999999985;0;0;0;;0
19;60;1;0;09.08.2017 7:50:46;10.08.2017 7:51:57;1204;;;1202;;;;;0;0;0
19;60;1;1;09.08.2017 7:50:46;10.08.2017 7:51:57;8009,6;0;13,69;7993,8;7995,91;-2,10999999999967;0;0;0;;0
19;50;3;0;09.08.2017 7:50:46;10.08.2017 7:51:57;1817;;;1799;;;;;0;0;0
19;50;3;1;09.08.2017 7:50:46;10.08.2017 7:51:57;8450,5;0;91,76;8368,6;8358,74;9,86000000000058;0;0;0;;0
19;22;5;0;09.08.2017 7:50:46;10.08.2017 7:51:57;783,6;;;696,25;;;;;0;0;0
19;22;5;1;09.08.2017 7:50:46;10.08.2017 7:51:57;15672;0;1651,34;13925;14020,66;-95,6599999999999;0;0;0;;0
20;95;2;0;10.08.2017 7:52:22;11.08.2017 7:55:49;1351;;;1295;;;;;0;0;0
20;95;2;1;10.08.2017 7:52:22;11.08.2017 7:55:49;5923,6;0;308,86;5627,5;5614,74;12,7600000000002;0;0;0;;0
20;92;4;0;10.08.2017 7:52:22;11.08.2017 7:55:49;1430;;;1366;;;;;0;0;0
20;92;4;1;10.08.2017 7:52:22;11.08.2017 7:55:49;17119;0;905,79;16230,8;16213,21;17,5900000000001;0;0;0;;0
20;60;1;0;10.08.2017 7:52:22;11.08.2017 7:55:49;1202;;;1202;;;;;0;0;0
20;60;1;1;10.08.2017 7:52:22;11.08.2017 7:55:49;7993,8;0;0;7993,8;7993,8;0;0;0;0;;0
20;50;3;0;10.08.2017 7:52:22;11.08.2017 7:55:49;1799;;;1799;;;;;0;0;0
20;50;3;1;10.08.2017 7:52:22;11.08.2017 7:55:49;8368,6;0;0;8368,6;8368,6;0;0;0;0;;0
20;22;5;0;10.08.2017 7:52:22;11.08.2017 7:55:49;696,25;;;638,05;;;;;0;0;0
20;22;5;1;10.08.2017 7:52:22;11.08.2017 7:55:49;13925;0;1117,91;12761;12807,09;-46,0900000000001;0;0;0;;0
21;95;2;0;11.08.2017 7:56:09;12.08.2017 7:50:00;1295;;;1224;;;;;0;0;0
21;95;2;1;11.08.2017 7:56:09;12.08.2017 7:50:00;5627,5;0;390,13;5248;5237,37;10,6300000000001;0;0;0;;0
21;92;4;0;11.08.2017 7:56:09;12.08.2017 7:50:00;1366;;;1276;;;;;0;0;0
21;92;4;1;11.08.2017 7:56:09;12.08.2017 7:50:00;16230,8;0;1318,88;14945,2;14911,92;33,2800000000007;0;0;0;;0
21;60;1;0;11.08.2017 7:56:09;12.08.2017 7:50:00;1202;;;1186;;;;;0;0;0
21;60;1;1;11.08.2017 7:56:09;12.08.2017 7:50:00;7993,8;0;130,96;7865,2;7862,84;2,35999999999967;0;0;0;;0
21;50;3;0;11.08.2017 7:56:09;12.08.2017 7:50:00;1799;;;1781;;;;;0;0;0
21;50;3;1;11.08.2017 7:56:09;12.08.2017 7:50:00;8368,6;0;85,02;8289,4;8283,58;5,81999999999971;0;0;0;;0
21;22;5;0;11.08.2017 7:56:09;12.08.2017 7:50:00;638,05;;;552,6;;;;;0;0;0
21;22;5;1;11.08.2017 7:56:09;12.08.2017 7:50:00;12761;0;1684,14;11052;11076,86;-24,8600000000006;0;0;0;;0
22;95;2;0;12.08.2017 7:50:43;13.08.2017 7:47:41;1224;;;1175;;;;;0;0;0
22;95;2;1;12.08.2017 7:50:43;13.08.2017 7:47:41;5248;0;274,36;4989,5;4973,64;15,8599999999997;0;0;0;;0
22;92;4;0;12.08.2017 7:50:43;13.08.2017 7:47:41;1276;;;1196;;;;;0;0;0
22;92;4;1;12.08.2017 7:50:43;13.08.2017 7:47:41;14945,2;0;1174,39;13807,4;13770,81;36,5900000000001;0;0;0;;0
22;60;1;0;12.08.2017 7:50:43;13.08.2017 7:47:41;1186;;;1180;;;;;0;0;0
22;60;1;1;12.08.2017 7:50:43;13.08.2017 7:47:41;7865,2;0;54,79;7816;7810,41;5,59000000000015;0;0;0;;0
22;50;3;0;12.08.2017 7:50:43;13.08.2017 7:47:41;1781;;;1774;;;;;0;0;0
22;50;3;1;12.08.2017 7:50:43;13.08.2017 7:47:41;8289,4;0;36,36;8257,4;8253,04;4,35999999999876;0;0;0;;0
22;22;5;0;12.08.2017 7:50:43;13.08.2017 7:47:41;552,6;;;630,85;;;;;0;0;0
22;22;5;1;12.08.2017 7:50:43;13.08.2017 7:47:41;11052;3035;1368,64;12617;12718,36;-101,360000000001;0;0;0;;0
23;95;2;0;13.08.2017 7:48:07;14.08.2017 7:51:32;1175;;;1147;;;;;0;0;0
23;95;2;1;13.08.2017 7:48:07;14.08.2017 7:51:32;4989,5;0;149,61;4837,5;4839,89;-2,39000000000033;0;0;0;;0
23;92;4;0;13.08.2017 7:48:07;14.08.2017 7:51:32;1196;;;1144;;;;;0;0;0
23;92;4;1;13.08.2017 7:48:07;14.08.2017 7:51:32;13807,4;0;760,13;13077,2;13047,27;29,9300000000003;0;0;0;;0
23;60;1;0;13.08.2017 7:48:07;14.08.2017 7:51:32;1180;;;1115;;;;;0;0;0
23;60;1;1;13.08.2017 7:48:07;14.08.2017 7:51:32;7816;0;543,49;7234;7272,51;-38,5100000000002;0;0;0;;0
23;50;3;0;13.08.2017 7:48:07;14.08.2017 7:51:32;1774;;;1774;;;;;0;0;0
23;50;3;1;13.08.2017 7:48:07;14.08.2017 7:51:32;8257,4;0;0;8257,4;8257,4;0;0;0;0;;0
23;22;5;0;13.08.2017 7:48:07;14.08.2017 7:51:32;630,85;;;573,15;;;;;0;0;0
23;22;5;1;13.08.2017 7:48:07;14.08.2017 7:51:32;12617;0;1138,51;11463;11478,49;-15,4899999999998;0;0;0;;0
24;95;2;0;14.08.2017 7:52:18;15.08.2017 8:02:30;1147;;;1099;;;;;0;0;0
